dateV,epiweekV,V10mucomponentofwind_ind,V10mvcomponentofwind_ind,V2mdewpointtemperature_k,V2mtemperature_k,VLeafareaindexHIGH_ind,VLeafareaindexLOW_ind,VSurfacepressure_pa,VTotalprecipitation_m,WindSpeed_msminus1,WindDirection_deg,VaporPressure_kpa,SaturatedVaporPressure_kpa,AbsoluteHumidity_gmminus3,RelativeHumidity1_perc,RelativeHumidity2_perc
27-11-16,48,-0.213676453,-3.942526245,297.3121124,298.9517059,2.034272027,2.547726631,100706.707,0.00978692,3.948312402,86,0.974804446,1.034465766,7.059270745,90.68572678,94.23264425
28-11-16,48,1.075071216,-3.87739563,296.8402145,299.069104,2.034003472,2.544042778,100739.9586,0.00607903,4.0236768,111,0.957494163,1.038709118,6.93119257,87.53885773,92.18116477
29-11-16,48,1.546866035,-3.465881348,297.0234192,298.9444305,2.033716607,2.540354919,100890.2164,0.004327714,3.795408812,119,0.964221953,1.034202673,6.982805119,89.16528792,93.23336501
30-11-16,48,0.928672945,-3.933087158,296.7893715,300.3251862,2.033435845,2.536651421,100825.7055,0.000197948,4.041238428,108,0.955625389,1.083874409,6.888733198,81.04360745,88.16753874
01-12-16,48,2.383773994,-2.605522156,296.6214645,298.3357513,2.033173394,2.532951355,100758.9281,0.018668407,3.531447884,130,0.949448666,1.012139896,6.889846272,90.23755518,93.80607071
02-12-16,48,2.596159363,-1.938312531,296.5627579,299.4434723,2.03290484,2.529263496,100685.6262,0.005830117,3.239922669,133,0.947287172,1.052215409,6.848732496,84.2023154,90.0278749
03-12-16,48,-0.173017073,-0.591864121,297.4757416,300.5082764,2.032617974,2.525593948,100703.8613,0.003320995,0.61663445,86,0.980792153,1.090422034,7.065843169,83.55364146,89.94610546
04-12-16,49,-2.225921631,-0.346132982,297.3407913,300.5412491,2.032343316,2.521875191,100686.6703,0.001259338,2.25267289,52,0.975854438,1.091600233,7.029499513,82.72042672,89.3966865
05-12-16,49,-1.156385803,-1.982004547,297.7148224,300.6612518,2.032086968,2.518175125,100646.991,0.001187817,2.294683017,68,0.98952742,1.095885761,7.125146985,84.00239228,90.29476021
06-12-16,49,-1.296755981,-2.951660156,297.8205429,300.8104752,2.031824517,2.514479065,100572.6742,0.000536083,3.223953125,65,0.993385034,1.101209396,7.149375709,83.80048358,90.20855047
07-12-16,49,1.486119461,-2.040620613,297.4000526,300.45298,2.031537652,2.510788155,100576.3277,0.00206613,2.524417465,118,0.978023387,1.088445496,7.047193076,83.44538274,89.85506307
08-12-16,49,2.284541512,-2.863070679,297.2397362,299.6231049,2.03125689,2.507087708,100585.9027,0.004002735,3.662827273,129,0.972153579,1.0586825,7.024298931,86.77891999,91.82673545
09-12-16,49,2.197412491,-1.947842407,297.0938797,299.2789398,2.030988336,2.503378487,100575.9254,0.005471158,2.936445419,128,0.966806948,1.046284208,6.993699949,87.78805269,92.40385554
10-12-16,49,0.738040492,-2.272846222,297.0143082,299.8825134,2.030731988,2.499672318,100641.3816,0.000888255,2.389672303,105,0.963887594,1.06800614,6.958548635,84.31306802,90.25112844
11-12-16,50,5.058229256,-1.741748047,296.9792366,298.4774445,2.030463433,2.495994568,100727.734,0.003096569,5.349707418,151,0.962600308,1.017284974,6.981967602,91.42887952,94.62444961
12-12-16,50,4.339792824,-1.952978516,296.5355927,300.6738342,2.030176568,2.492293167,100693.9035,0.000108209,4.758983803,147,0.946286658,1.096334877,6.813504357,78.19922261,86.31365085
13-12-16,50,2.503460801,-1.693377686,297.0635719,300.1210114,2.029914117,2.488609314,100690.1879,0.004014839,3.022390439,132,0.965695214,1.076562062,6.966058349,83.38540385,89.70176899
14-12-16,50,2.027432084,-1.888357544,297.3004562,299.9183289,2.029639459,2.484921455,100624.652,0.001224724,2.770627198,126,0.974377623,1.069291976,7.033438827,85.59414937,91.12362614
15-12-16,50,1.348649561,-0.808522034,297.3120117,300.9301788,2.029358697,2.481202698,100617.3289,0.000299988,1.572438717,116,0.974800758,1.105475567,7.012834409,80.72047291,88.17931281
16-12-16,50,-0.053338623,-3.135385132,296.9586624,300.0670486,2.029743218,2.486250305,100765.3871,0.001006888,3.135838793,89,0.961844981,1.074627545,6.93953234,83.12421544,89.50496249
17-12-16,50,0.304058981,-3.229446411,296.6275711,299.4043869,2.030103326,2.491294861,100781.9297,0.005341002,3.243728717,96,0.949673445,1.050807097,6.86688115,84.72750726,90.37562154
18-12-16,51,0.552664447,-3.08934021,297.0891403,299.7965012,2.030500054,2.496322823,100735.9254,0.003377,3.138385082,101,0.966633118,1.064916726,6.980371312,85.12319059,90.77077055
19-12-16,51,1.447339499,-3.778527641,296.8284134,299.5576141,2.030866265,2.501429749,100651.2586,0.004824928,4.046240571,117,0.957060468,1.056325738,6.916755403,84.98691947,90.60277842
20-12-16,51,5.235161018,-2.814398193,297.1782024,300.2501099,2.031281304,2.506414986,100604.2789,0.001703339,5.943715007,152,0.969898677,1.081186928,6.993371971,83.3275345,89.70684461
21-12-16,51,0.789484704,-3.163833618,296.9795341,300.2693695,2.031647515,2.511493111,100666.5844,0.000836732,3.260847936,106,0.962611231,1.081876504,6.940381279,82.24547161,88.97607323
22-12-16,51,1.391028464,-2.623577881,297.2086472,299.2916534,2.03201983,2.516531563,100694.0902,0.020239109,2.969532132,116,0.971014456,1.046742783,7.023837897,88.32893527,92.76533556
23-12-16,51,0.837384558,-3.118862915,297.0698563,299.1953735,2.032416558,2.521571732,100610.0539,0.006301208,3.229321721,107,0.965925754,1.043268905,6.98927707,88.09570971,92.58646059
24-12-16,51,1.759552765,-4.043695068,296.9774017,299.3760956,2.032788873,2.526619339,100668.8371,0.004066493,4.409931489,122,0.96253295,1.049787454,6.960523112,86.67630684,91.68836483
25-12-16,52,0.893720198,-3.287808228,297.15131,299.3478622,2.033167291,2.531690979,100719.1512,0.012111521,3.407112962,108,0.96891287,1.048769681,7.007320095,87.73334751,92.38566744
26-12-16,52,1.000531805,-3.954543304,296.626088,298.8069214,2.033545709,2.53669281,100678.2813,0.003986964,4.079151461,110,0.949618852,1.029227313,6.880215504,87.77005943,92.26522071
27-12-16,52,-0.315664554,-3.410803223,296.303672,298.0832886,2.033924127,2.541774368,100647.4555,0.013378956,3.42537921,84,0.937736366,1.002958834,6.810617044,89.86450818,93.49699444
28-12-16,52,-1.748153687,-4.331060791,295.6850037,299.1714447,2.034320855,2.546809387,100772.225,0.006496422,4.670559804,58,0.914853054,1.042405134,6.620253018,81.1393574,87.76367504
29-12-16,52,-1.835488892,-3.770635986,296.1322914,299.7011566,2.034687066,2.551863098,100659.5023,0.000821039,4.193651775,57,0.931408231,1.061489758,6.728140666,80.80238111,87.74538089
30-12-16,52,1.291840422,-4.267498779,296.4519501,299.0913605,2.035071588,2.55693512,100646.232,0.00373161,4.458743938,115,0.943204735,1.039513151,6.827244943,85.40065903,90.73523832
31-12-16,52,0.22862854,-3.910462952,296.2868469,299.0907013,2.035431695,2.561947823,100592.1418,0.008963351,3.917140731,95,0.937115477,1.039489339,6.783183718,84.55624532,90.15152358
01-01-17,1,-0.484603882,-3.448828125,297.2905739,298.9922348,2.035816216,2.567007637,100530.6,0.002898203,3.482708193,80,0.974015724,1.03593111,7.052602947,90.35135068,94.02321399
02-01-17,1,1.871088791,-2.56612854,297.0637016,298.8523682,2.036194634,2.572093201,100673.9332,0.014897674,3.175844604,124,0.965699972,1.030872245,6.995663092,89.87069599,93.67794855
03-01-17,1,-1.496542358,-4.245678711,297.2415894,299.2898438,2.036566949,2.577064896,100578.5316,0.001751525,4.501713757,62,0.972221472,1.046677511,7.032611379,88.51326621,92.88643938
04-01-17,1,1.341506326,-1.624252319,297.1533493,300.7229767,2.036957574,2.582165718,100498.757,0.001300564,2.106616913,115,0.968987634,1.098088561,6.975817054,80.92947681,88.24312252
05-01-17,1,0.233444333,-1.245553589,297.113446,300.3761353,2.037335992,2.587187195,100460.618,9.48E-05,1.267241098,95,0.967524535,1.085697347,6.973326567,82.39254433,89.11549217
06-01-17,1,0.448557115,0.730812907,297.2773926,300.2184631,2.03771441,2.59222908,100454.4621,0.00232754,0.857491102,99,0.973532973,1.080053623,7.020316675,83.98109521,90.13746649
07-01-17,1,-0.817193604,-0.0084705,297.7766449,300.8083145,2.038086724,2.597291946,100358.1133,0.000392667,0.817237502,74,0.991783626,1.101132356,7.137901675,83.59142237,90.06942905
08-01-17,2,-0.803638649,0.277761841,297.6416351,301.2893784,2.038501763,2.602326965,100362.6379,0.000149916,0.850286257,74,0.98685508,1.118254136,7.091090795,80.62374259,88.24962483
09-01-17,2,-2.230734253,-3.104322433,297.0985069,300.6186447,2.038880181,2.607365417,100499.2539,0.000326906,3.822694479,52,0.966976659,1.094364624,6.963755798,81.15722262,88.3596416
10-01-17,2,-1.634537125,-3.275173569,297.1286743,300.5149719,2.039234185,2.612459183,100597.8082,0.000899074,3.660392536,60,0.96808295,1.090661307,6.974127881,81.79958309,88.76109782
11-01-17,2,-0.521244812,-2.707254028,297.3753403,299.9394409,2.039618707,2.61744709,100637.7422,0.004624917,2.756976701,80,0.97711904,1.070049772,7.052731005,85.87275898,91.31528881
12-01-17,2,0.657787657,0.216565168,297.187915,300.4804489,2.039997125,2.622541809,100515.9809,0.001696546,0.692520811,103,0.970254666,1.089427459,6.990576103,82.25739017,89.06097027
13-01-17,2,-0.423685455,-1.387290955,297.1420135,299.7871712,2.040375543,2.627601624,100592.7715,0.005148396,1.450546641,81,0.968572041,1.064581488,6.994590576,85.44098629,90.98148447
14-01-17,2,0.540812278,0.163248253,297.5996307,299.9604889,2.040778375,2.632632637,100659.1246,0.003919531,0.564914075,101,0.985320668,1.070805148,7.111430375,86.92689257,92.01680346
15-01-17,3,0.227098427,-2.477758789,297.0002464,299.7589935,2.041138482,2.637658882,100686.5316,0.004054312,2.488144351,95,0.963371506,1.063568885,6.957688602,84.85677625,90.57913588
16-01-17,3,0.866808772,-2.140408325,296.9458694,299.8845398,2.041272759,2.639933777,100631.7328,0.002884076,2.309265088,107,0.961375261,1.0680789,6.940364573,83.9567079,90.0097606
17-01-17,3,-0.345838547,-3.066055298,296.8453705,299.2664581,2.04139483,2.64215889,100751.2875,0.001755949,3.08549824,83,0.957683633,1.045833956,6.927992529,86.54940311,91.57128891
18-01-17,3,-1.015739441,-2.79694519,296.6042664,299.701889,2.041547418,2.644435501,100817.0871,0.005711666,2.975672867,70,0.948815555,1.061516093,6.853867836,83.13629119,89.38305894
19-01-17,3,0.681456967,-2.18198204,296.7095139,298.5115784,2.041706109,2.646725655,100784.3035,0.021991771,2.285919776,104,0.952688691,1.018523596,6.909286182,89.77371333,93.53624162
20-01-17,3,-0.307952881,-2.799667358,296.8967094,299.1478485,2.041834283,2.648985672,100805.1652,0.009826221,2.816553265,84,0.959569822,1.041553216,6.944389642,87.42856439,92.12873686
21-01-17,3,-1.137277603,-3.913473511,296.5961311,298.3696976,2.04196856,2.65122261,100963.1953,0.013816098,4.075374249,68,0.948516046,1.013373038,6.882295468,89.91788392,93.5998898
22-01-17,4,-2.419067383,-4.504846191,296.2889816,298.3328339,2.042102838,2.653476143,100928.6305,0.014154521,5.11326962,49,0.937194257,1.0120339,6.800986437,88.45933629,92.60502614
23-01-17,4,0.198870567,-2.016017151,296.5058838,297.8758591,2.042267632,2.65579071,100925.3445,0.013894216,2.025802225,94,0.945192221,0.995402213,6.869547839,92.10240508,94.95580872
24-01-17,4,4.754728127,-3.898601913,295.295108,297.5255859,2.042389703,2.658037186,101013.0047,0.017046235,6.148702012,149,0.900375529,0.982614627,6.551529002,87.3950586,91.6305848
25-01-17,4,-0.843453979,-3.721081543,296.6468124,298.2878174,2.042530084,2.660275459,100979.2426,0.009946164,3.815476702,73,0.950381639,1.010398088,6.897724783,90.63393582,94.06011849
26-01-17,4,-0.717622375,-4.106271362,296.2093887,298.5706299,2.042664361,2.66258564,100872.2035,0.002256056,4.168506492,76,0.934256038,1.020665645,6.774265039,86.79798381,91.5339948
27-01-17,4,-1.44934845,-5.871615601,296.0666565,298.529332,2.042829156,2.664851379,100821.4602,0.003066357,6.047849261,63,0.928982491,1.019167695,6.736958508,86.26285756,91.15109271
28-01-17,4,0.617429113,-4.136358643,295.891153,298.1832428,2.04295733,2.667064285,100870.5824,0.011467423,4.182186214,102,0.922490202,1.006595883,6.697640997,87.12697075,91.64454354
29-01-17,5,-0.347703385,-3.873233414,296.4501953,298.0102295,2.043097711,2.669348335,100931.857,0.014420379,3.888808908,83,0.943140057,1.000298669,6.851542349,91.05968192,94.28584546
30-01-17,5,-0.210925293,-3.244812012,296.2619942,298.5738068,2.043238091,2.671614075,100757.0281,0.008192356,3.251660264,86,0.9361982,1.020780856,6.788275379,87.05815214,91.71392613
31-01-17,5,-0.985202026,-4.24822998,295.5899773,299.4082214,2.043360162,2.673872375,100816.6996,0.001061319,4.360972483,71,0.911328559,1.05094528,6.589533265,79.55088608,86.71512932
01-02-17,5,0.907798982,-1.11305542,295.6848846,299.5288574,2.043500543,2.676137161,100895.3621,0.000430294,1.436311721,108,0.914848641,1.055290524,6.612321773,79.4430759,86.69163806
02-02-17,5,0.13527329,-1.00443306,297.372522,299.8422386,2.043653131,2.678405952,100866.859,0.002363751,1.013501176,93,0.977015894,1.066559788,7.054272531,86.35083743,91.60441868
03-02-17,5,0.933291757,-2.515112305,296.766301,299.4492157,2.04375689,2.680628967,100780.5855,0.002638638,2.682689585,108,0.954777174,1.052422318,6.902751607,85.21304997,90.72186689
04-02-17,5,0.484744048,-3.159481812,296.6899315,299.1548798,2.043927789,2.682920837,100684.8102,0.003719767,3.196451487,100,0.951968292,1.041807089,6.889215582,86.31053331,91.37663794
05-02-17,6,0.927911878,-3.142943001,297.0893097,299.7261154,2.044055963,2.685189629,100673.8496,0.004275405,3.277058309,108,0.96663933,1.062387091,6.982055355,85.47776071,90.98748828
06-02-17,6,0.995040381,-3.681857681,296.6163383,299.544278,2.04420855,2.687458801,100695.8973,0.001766205,3.81394564,109,0.949259966,1.055845677,6.860685953,83.97373676,89.90518097
07-02-17,6,1.993942451,-2.915537834,296.5153534,298.4038452,2.044342828,2.689698792,100819.8637,0.006832167,3.532161854,125,0.945541097,1.014613174,6.859924589,89.29902232,93.19227472
08-02-17,6,0.094026732,-3.131921387,295.9946892,298.7172089,2.044495416,2.6919981,100755.334,0.001972378,3.133332507,92,0.92632131,1.025978527,6.713434789,84.93425025,90.28661768
09-02-17,6,0.253812766,-2.623751831,295.9627853,299.6430634,2.044629693,2.694259834,100664.5707,0.000964023,2.635999733,95,0.925141111,1.059400498,6.684164955,80.25140957,87.32685255
10-02-17,6,-2.336334229,-5.724050903,295.7155319,299.7027374,2.044757867,2.696513367,100721.8871,0.00070089,6.182492731,50,0.915984789,1.061546597,6.616692657,78.77905971,86.28776087
11-02-17,6,-2.235227203,-5.527147293,295.1592117,299.622699,2.044892144,2.698757744,100973.8785,7.66E-05,5.962012903,52,0.895319223,1.058667898,6.469140803,76.51716872,84.57035728
12-02-17,7,-2.415383911,-5.55303936,295.7461868,298.3013168,2.045056939,2.701058769,101012.2047,0.002473545,6.055602825,49,0.917120952,1.010888691,6.656022582,85.75856592,90.72422716
13-02-17,7,-2.764025879,-5.881478882,295.9227234,298.338797,2.045203424,2.703308296,101059.5137,0.003945861,6.498586992,46,0.923658713,1.012250546,6.702628381,86.48871044,91.24803307
14-02-17,7,-1.939508057,-6.186611938,295.8401505,298.3939743,2.04531939,2.705555725,101098.3113,0.006538173,6.483506673,55,0.920601856,1.014254726,6.679210701,85.77450554,90.76633631
15-02-17,7,-2.075460815,-4.784597778,295.7229584,298.1645981,2.045459771,2.707821465,101047.7078,0.011578855,5.215353631,54,0.916260061,1.005917665,6.652823694,86.33820208,91.08698376
16-02-17,7,-2.067060089,-5.318823242,295.1107803,299.0151871,2.045533013,2.709451485,100916.4309,0.000572353,5.706366453,54,0.893515951,1.036760761,6.469227737,79.08069822,86.18342674
17-02-17,7,-2.061108398,-4.428729248,296.0226082,299.4212677,2.045612359,2.711065865,100874.0016,0.000208379,4.884855226,54,0.927353864,1.051415392,6.705115101,81.60396182,88.20052197
18-02-17,7,-1.938043213,-4.152270508,296.3235741,298.7864685,2.045685601,2.712663269,100926.85,0.004864493,4.582287842,55,0.938470698,1.028486842,6.799909888,86.28621943,91.24771064
19-02-17,8,-1.793203735,-4.385195351,296.6445534,299.2110733,2.04575274,2.714264107,100754.6254,0.001654001,4.737670092,58,0.950298497,1.043835542,6.875840074,85.78903625,91.03910138
20-02-17,8,-1.312435913,-2.426950073,296.8712357,300.0760666,2.045825982,2.715870667,100614.7219,0.001014049,2.759089466,65,0.95863401,1.074950885,6.916157939,82.64423553,89.17933118
21-02-17,8,1.302513409,-0.083764648,296.8317261,298.7548431,2.045905328,2.717492485,100847.4926,0.008605649,1.305204082,115,0.957182214,1.027341658,6.936222722,89.13949687,93.17077783
22-02-17,8,-2.756561279,-0.241188049,296.9680023,299.9571915,2.04597857,2.719100761,100758.2195,0.00295795,2.767092655,46,0.962187886,1.070686817,6.94454871,83.70994136,89.86641757
23-02-17,8,-1.587005615,-1.608624268,296.9249283,299.1297241,2.046051812,2.720726013,100900.0125,0.014398495,2.259703267,61,0.960606264,1.040898749,6.952311556,87.67114909,92.28623478
24-02-17,8,0.999723089,0.145912552,296.8233932,298.1882446,2.046131158,2.72233429,100930.9664,0.016644171,1.010315162,110,0.956875965,1.006777813,6.947178601,92.14852893,95.04341007
25-02-17,8,-1.416456604,-1.585177612,296.4954041,298.8725601,2.0462044,2.723974419,100715.2781,0.00840523,2.12582628,63,0.944806102,1.031602905,6.843842644,86.74233818,91.58621963
26-02-17,9,-0.635055542,-3.699517822,296.6353836,299.1908188,2.046271539,2.725538635,100578.7406,0.005445724,3.753628599,77,0.949961004,1.043104502,6.873863451,85.84441117,91.07054967
27-02-17,9,-2.688522339,-3.567990494,296.8212952,299.2658051,2.046344781,2.727166557,100693.0926,0.004968107,4.467517043,46,0.956798853,1.045810396,6.92160703,86.42736685,91.48874941
28-02-17,9,-1.33581543,-2.566428757,296.5625961,298.874556,2.046424127,2.728777885,100711.8285,0.012727125,2.893261037,65,0.947281215,1.03167512,6.861725673,87.08448783,91.81972088
01-03-17,9,-1.771972656,-3.456339836,296.6053085,298.0556396,2.046497369,2.730403137,100757.1234,0.016926622,3.884092192,58,0.948853923,1.001952279,6.892001188,91.66736925,94.7005104
02-03-17,9,-2.096807861,-3.924716187,296.5320518,298.0007278,2.046576715,2.732014465,100661.8523,0.013801924,4.449719132,53,0.946156232,0.999952594,6.873672831,91.56267359,94.62010882
03-03-17,9,-1.945758057,-4.002740479,296.3555916,298.7221924,2.046649957,2.733639336,100560.1059,0.007464591,4.450607347,55,0.939651823,1.026159055,6.809932941,86.78379979,91.56980283
04-03-17,9,-0.758358765,-2.705862427,296.4925156,299.0812103,2.046729302,2.735238838,100586.966,0.008052323,2.810124461,75,0.944699672,1.039146485,6.83829788,85.66154018,90.91111649
05-03-17,10,-1.297943115,-3.309976196,296.3906288,299.3987823,2.046790338,2.736830521,100579.6117,0.007133977,3.555361972,65,0.940944013,1.050605122,6.803887891,83.55204957,89.56210033
06-03-17,10,-1.472106934,-2.757843018,296.4143593,299.7529434,2.046869683,2.738424873,100604.1398,0.000642467,3.126147299,62,0.941819007,1.063351438,6.80216883,81.94188678,88.57081239
07-03-17,10,-0.259872437,-2.829363441,296.0639839,299.32612,2.046942925,2.740068054,100728.95,0.000829696,2.841272808,85,0.928883692,1.047985755,6.718311149,82.26991017,88.6351448
08-03-17,10,-2.480764771,-3.350506592,295.8786087,299.4661377,2.047022271,2.741691589,100660.2145,0.001015359,4.168943304,49,0.922025825,1.053031889,6.665592549,80.68074887,87.55915512
09-03-17,10,-2.698400879,-4.169503784,294.9841324,299.4132751,2.047095513,2.743295479,100600.6793,0.000228948,4.966500691,46,0.888797214,1.051127392,6.426507647,76.64561477,84.55656471
10-03-17,10,-2.596867371,-3.601907349,296.0640327,299.7511124,2.047174859,2.744909859,100593.8953,0.000334444,4.440434291,47,0.928885497,1.063285626,6.708799165,80.23260092,87.35992231
11-03-17,10,-1.003874207,-2.1740448,296.4193588,299.9597427,2.047248101,2.746512032,100734.4422,0.003093461,2.394626112,70,0.942003331,1.070778371,6.798809748,80.97479623,87.97369799
12-03-17,11,-0.635501099,-1.597064209,296.5786377,299.6141998,2.04731524,2.748108101,100740.816,0.004202766,1.718858846,77,0.94787194,1.058362111,6.84905542,83.43811706,89.5602677
13-03-17,11,-1.714266968,-1.065429688,297.117379,299.7202866,2.047388482,2.749719429,100733.0438,0.001515454,2.018378472,59,0.967668761,1.062177544,6.989626877,85.65147261,91.10235536
14-03-17,11,1.223485935,2.024633026,297.0621155,299.9050339,2.047467828,2.751356506,100702.7879,0.00077521,2.365598597,113,0.965641782,1.068814704,6.970689103,84.44374927,90.34697768
15-03-17,11,-2.997781944,0.478582013,297.0241638,301.1649986,2.04754107,2.752949905,100598.3523,0.000263399,3.035743291,43,0.964249278,1.113833228,6.931517216,78.2572188,86.57034595
16-03-17,11,-0.797155762,-1.253851318,296.8952133,299.691748,2.047882867,2.757890701,100655.2891,0.003717451,1.485799595,74,0.959514865,1.061151452,6.931389944,84.65706747,90.42204706
17-03-17,11,-0.260583687,-1.842831993,296.6284286,299.468338,2.04821856,2.762875557,100676.9168,0.004715271,1.861164585,85,0.94970501,1.053111144,6.865642974,84.41249678,90.18089072
18-03-17,11,-1.784381104,-1.50049839,296.7724373,300.2381531,2.048542047,2.76784687,100848.7941,0.006752795,2.331418311,58,0.955002798,1.080758774,6.88624072,81.3755504,88.36410318
19-03-17,12,0.971940506,-1.505723953,297.1901672,299.0012634,2.048871636,2.772783279,100886.8965,0.00634627,1.792169905,109,0.97033721,1.036257483,7.025755604,89.76038626,93.63862032
20-03-17,12,0.160354662,-0.739419556,297.3265594,299.9067825,2.049201226,2.777721024,100806.2168,0.00268794,0.756607492,93,0.975333409,1.068877481,7.040609109,85.7865705,91.24838218
21-03-17,12,-0.182733154,-3.413140869,296.8197334,299.7042343,2.04953692,2.782718086,100706.1719,0.002580332,3.418028964,86,0.956741452,1.061600418,6.911067301,84.21126246,90.12255797
22-03-17,12,-0.568250847,-1.576019287,297.1058456,300.4520607,2.049848199,2.787658882,100647.5719,0.002494347,1.675334539,79,0.967245806,1.088412627,6.969556042,81.98915144,88.86756565
23-03-17,12,-2.635824585,-1.85375061,296.8225479,300.7799515,2.050226617,2.792634583,100663.7875,0.000346463,3.222415642,47,0.956844896,1.100120932,6.88709576,79.07137442,86.97633757
24-03-17,12,-0.454432678,-1.240961456,297.1111145,300.6793396,2.050537896,2.797561836,100739.7051,0.002571169,1.321549997,81,0.967439032,1.096531373,6.965679285,80.93073503,88.22720956
25-03-17,12,-1.2956604,-1.147668457,297.5673462,300.642453,2.050855279,2.802534485,100666.3938,0.003509034,1.730860699,65,0.984140985,1.095214675,7.086804755,83.35587869,89.85827234
26-03-17,13,-2.606130981,-0.722898674,297.5433884,300.4317398,2.051172662,2.807495308,100828.0395,0.006784171,2.704533451,47,0.983265374,1.087686055,7.085465345,84.27006681,90.39974077
27-03-17,13,-1.755645752,-2.981251144,297.5676697,300.6756927,2.051502252,2.812426567,100739.1359,0.002296307,3.459790513,58,0.984152807,1.096401212,7.086106452,83.19550094,89.76210503
28-03-17,13,-0.915328979,-1.931628418,296.8822548,298.817981,2.051831841,2.817383003,100880.775,0.008483944,2.137525552,72,0.959038834,1.029627664,6.948208363,89.07670309,93.14423732
29-03-17,13,-0.157473755,-2.357437325,296.7465019,298.7381805,2.052167535,2.822349548,100889.9219,0.010787009,2.362690992,87,0.95404912,1.026738179,6.913904349,88.77085051,92.92038995
30-03-17,13,-0.443235874,-1.437749863,297.3670319,299.0974503,2.052497125,2.827333069,100936.0039,0.009888973,1.504520757,81,0.976814956,1.039733125,7.070383498,90.20285888,93.94862321
31-03-17,13,-0.793875122,-1.30012207,297.3766403,300.0845795,2.052808404,2.832267761,100811.5449,0.002960736,1.523336833,74,0.97716662,1.075256096,7.04966326,85.1496356,90.87757072
01-04-17,13,-0.400137329,-1.691665268,297.2525955,299.2186584,2.053150201,2.837207222,100804.6711,0.013788803,1.738344402,82,0.972624675,1.044109281,7.037201691,88.94538789,93.15353212
02-04-17,14,3.170048904,-1.609991455,296.979229,298.9225967,2.053491998,2.842196846,100869.8332,0.009382056,3.555458134,138,0.962600028,1.033413029,6.971568451,89.04381679,93.1476574
03-04-17,14,3.574316978,-0.651782227,297.147728,299.9498505,2.053827691,2.847151184,100917.4313,0.004456134,3.633257758,142,0.968781548,1.070423368,6.992309299,84.6557548,90.50452158
04-04-17,14,2.353898084,-2.105691528,297.708757,300.4494171,2.05412066,2.852131653,100763.609,0.002588313,3.158286403,130,0.989306007,1.088318113,7.128575054,85.02019723,90.90228268
05-04-17,14,3.673129463,-0.7767416,297.355983,300.8751999,2.054462457,2.85705719,100537.5535,0.001104178,3.754358476,143,0.976410542,1.103516627,7.025698921,81.19401925,88.48172456
06-04-17,14,0.524530329,-2.753149414,297.4399696,299.6464813,2.054785943,2.861999321,100564.3699,0.007333595,2.802670827,101,0.979483784,1.059523447,7.07671125,87.70651124,92.44569216
07-04-17,14,3.111853981,-1.218430519,297.4024521,300.6947632,2.055115533,2.866966248,100604.2266,0.003317411,3.341886911,138,0.978111185,1.097081821,7.042158872,82.28409003,89.15571894
08-04-17,14,1.141823649,1.795084524,297.2978424,299.9636475,2.055463433,2.871914482,100695.0711,0.008415177,2.127460856,112,0.974281905,1.070918493,7.031685425,85.35285105,90.97628921
09-04-17,15,-0.170071304,-0.957245255,297.7267761,300.2767395,2.05578692,2.876888847,100635.9141,0.007562485,0.972235941,87,0.989963753,1.082140355,7.137416488,85.97823133,91.48201053
10-04-17,15,0.241310348,1.03114512,297.9456696,300.6390213,2.056110406,2.881846619,100493.3301,0.006597856,1.059004694,95,0.997946733,1.095092159,7.186302043,85.28024479,91.12901816
11-04-17,15,-0.248558271,1.000971711,297.8308746,300.7672607,2.056452203,2.886810112,100552.5727,0.002440952,1.031370729,85,0.993761859,1.099668312,7.153115296,84.06437001,90.36923666
12-04-17,15,-1.101361084,2.068972397,297.5283356,300.6220459,2.056757379,2.891773987,100711.825,0.004945415,2.343852175,69,0.982715142,1.094486069,7.077017612,83.26074947,89.78781643
13-04-17,15,-2.335043335,-1.187725639,297.4465263,299.7840652,2.057105279,2.896730042,100846.0551,0.006443373,2.619755632,50,0.979723624,1.064469882,7.075195582,87.03245186,92.03864197
14-04-17,15,-1.535046387,-1.942254639,297.5244171,299.9248001,2.057440972,2.901669502,100699.0465,0.00536058,2.475625273,61,0.982571899,1.069524268,7.09243529,86.71813018,91.86999567
15-04-17,15,1.296456909,-0.176054001,297.3716812,299.9018433,2.057758355,2.906634331,100697.9355,0.005260365,1.30835604,115,0.976985123,1.068700158,7.052648431,86.04406524,91.41807599
16-04-17,16,-1.390704346,0.023645592,297.525769,300.7979828,2.057587457,2.902914619,100682.2691,0.002088454,1.390905349,64,0.982621321,1.100763953,7.072203136,82.39553989,89.26721467
17-04-17,16,-1.679870605,-0.456060791,297.8257263,300.7405182,2.057398248,2.899188423,100603.1133,0.003847113,1.74067708,59,0.99357409,1.098714384,7.152399663,84.17004003,90.43060729
18-04-17,16,-0.723715401,0.044915771,297.1629761,299.3057678,2.057209039,2.895478821,100815.7133,0.025835292,0.725107859,76,0.969340544,1.047251831,7.011399007,88.01354111,92.56040569
19-04-17,16,0.201916504,-0.552822316,297.8351715,300.926532,2.057007623,2.891737366,100817.1566,0.001458134,0.588542936,94,0.993918568,1.105345652,7.150456897,83.3069318,89.91925438
